th08::AsciiManager::AsciiManager,0x402000,0x128,__thiscall,,i32,AsciiManager*
FUN_00402130,0x402130,0x19,unknown,,u8
FUN_00402150,0x402150,0x34,unknown,,u8
FUN_00402190,0x402190,0x34,unknown,,u8
FUN_004021d0,0x4021d0,0x24,unknown,,u8
th08::AsciiManager::OnUpdate,0x402200,0x1cc,unknown,,u8
FUN_004023d0,0x4023d0,0x5f,unknown,,u8
FUN_00402430,0x402430,0x18,unknown,,u8
th08::AsciiManager::FUN_00402450,0x402450,0x1aa,__thiscall,,void,AsciiManager*
th08::AsciiManager::FUN_00402600,0x402600,0x174,__thiscall,,void,AsciiManager*
th08::AsciiManager::RegisterChain,0x402780,0xa8,unknown,,u8
th08::AsciiManager::AddedCallback,0x402830,0x83,unknown,,u8
th08::AsciiManager::DeletedCallback,0x4028c0,0x27,unknown,,u8
FUN_004028f0,0x4028f0,0x23,unknown,,u8
th08::AsciiManager::FUN_00402920,0x402920,0x109,__thiscall,,void,AsciiManager*,u32*,char*
FUN_00402a30,0x402a30,0x44,unknown,,u8,u8,u8,u8,u8
FUN_00402a80,0x402a80,0x92,unknown,,u8,u8,u8,u8,u8
th08::AsciiManager::FUN_00402b20,0x402b20,0x6a2,unknown,,u8
FUN_004031e0,0x4031e0,0x12,unknown,,u8,u8
th08::AsciiManager::FUN_00403200,0x403200,0x127,__thiscall,,void,AsciiManager*,u32*,i32,u32
th08::AsciiManager::FUN_00403330,0x403330,0x129,unknown,,u8,u8,u8,u8
th08::AsciiManager::FUN_00403460,0x403460,0x19b,__thiscall,,void,AsciiManager*,u32*,i32,i32,u32
FUN_00403600,0x403600,0x1a4,unknown,,u8,u8,u8,u8,u8
FUN_004037b0,0x4037b0,0xf3a,unknown,,u8
D3DXVECTOR3::D3DXVECTOR3,0x404720,0x2a,__thiscall,,_D3DVECTOR*,_D3DVECTOR*,f32,f32,f32
FUN_00404750,0x404750,0x135,unknown,,u8
FUN_00404890,0x404890,0x9b2,unknown,,u8
FUN_00405260,0x405260,0x16,unknown,,u8
FUN_00405280,0x405280,0x27,unknown,,u8
FUN_004052b0,0x4052b0,0x16c,unknown,,u8
FUN_00405420,0x405420,0x9ea,unknown,,u8
th08::AsciiManager::FUN_00405e10,0x405e10,0x70b,__thiscall,,void,AsciiManager*,u32*,u32,u32
th08::ChainElem::SetCallback,0x406520,0x2a,__thiscall,,void,ChainElem*,u32
th08::Supervisor::IsSoftwareTexturing,0x406550,0x28,__thiscall,,u32,Supervisor*
th08::Supervisor::IsFogDisabled,0x406580,0x1a,__thiscall,,u32,Supervisor*
th08::ZunTimer::ZunTimer,0x4065a0,0x16,__thiscall,,u32,ZunTimer*
th08::ZunTimer::Initialize,0x4065c0,0x28,__thiscall,,void,ZunTimer*
th08::ZunTimer::SetCurrent,0x4065f0,0x19,__thiscall,,void,ZunTimer*,i32
th08::ZunTimer::SetCurrentImpl,0x406610,0x29,__thiscall,,void,ZunTimer*,i32
th08::ZunTimer::Tick,0x406640,0x15,__thiscall,,void,ZunTimer*
th08::ZunTimer::TickImpl,0x406660,0x34,__thiscall,,u32,ZunTimer*
th08::ZunTimer::operator<,0x4066a0,0x1b,__thiscall,,bool,ZunTimer*,i32
th08::ZunTimer::operator>,0x4066c0,0x1b,__thiscall,,bool,ZunTimer*,i32
th08::AnmVm::FUN_004066e0,0x4066e0,0x17,__thiscall,,u32,AnmVm*
th08::AnmVm::FUN_00406700,0x406700,0x20,__thiscall,,u8,AnmVm*
th08::AnmVm::AnmVm,0x406720,0x92,__thiscall,,u32*,AnmVm*
FUN_004067c0,0x4067c0,0x8e,unknown,,u8
`eh_vector_constructor_iterator',0x406850,0x27,unknown,,u8,u8,u8,u8,u8
FUN_00406880,0x406880,0x19,unknown,,u8,u8
FUN_004068a0,0x4068a0,0x31,unknown,,u8,u8,u8
th08::AnmVm::Initialize,0x4068e0,0x5f,__thiscall,,void,AnmVm*
D3DXMatrixIdentity,0x406940,0xad,__fastcall,,_D3DMATRIX*,_D3DMATRIX*
FUN_004069f0,0x4069f0,0x40,unknown,,u8,u8,u8
FUN_00406a30,0x406a30,0x8c,unknown,,u8,u8,u8,u8,u8,u8,u8,u8,u8,u8
FUN_00406ac0,0x406ac0,0x2b,unknown,,u8,u8
FUN_00406af0,0x406af0,0x44,unknown,,u8,u8
FUN_00406b40,0x406b40,0x2b,unknown,,u8,u8
FUN_00406b70,0x406b70,0x37,unknown,,u8,u8
FUN_00406bb0,0x406bb0,0x2b,unknown,,u8,u8
FUN_00406be0,0x406be0,0x44,unknown,,u8,u8
FUN_00406c30,0x406c30,0x1c,unknown,,u8
FUN_00406c50,0x406c50,0x1c,unknown,,u8
th08::GameManager::GetFlag14,0x406c70,0x1a,__thiscall,,u32,GameManager*
